resto_id,name,cuisine_type,is_official,lat,long,location,average_price,overall_rating,rating_rasa,rating_suasana,rating_harga_rasa,rating_pelayanan,rating_kebersihan,open_time,payment_method,wifi,delivery,smoking_area,outdor_area,24hour,100%_halal,VIP_room,reservation,parking_area,alcohol,vegetarian
1642420935848609,YamMie Hotplate,[ Indonesia ],False,-6.905836,107.597005," Istana Plaza, Lantai 3 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.3,3.3,3.3,3.3,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1642420938548679,Yoshinoya,[ Jepang ],False,-6.916158,107.593929," Paskal Hypersquare, Blok G (Samping Yokiyo) Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.48,3.6,3.8,3.4,3.2,3.4,"Senin - Kamis (11:00 - 21:00), Jumat - Minggu (10:00 - 21:00)","Tunai,Debet,Go-pay,Ovo,Dana",no,no,yes,yes,no,yes,no,no,yes,no,no
1642420941196029,Ichiban Sushi,[ Jepang ],False,-6.915323,107.594309," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.47,3.3,3.4,3.4,3.3,3.8,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
164242094564686,Tjuankie Stasion,[ Indonesia ],False,-6.912453997970983,107.5," Jl. Kebon Kawung No. 6 - 7, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.67,4.0,3.0,4.3,4.0,3.0,Senin - Minggu (11:00 - 20:00),Tunai,not sure,not sure,not sure,no,no,yes,no,not sure,not sure,no,no
1642420948119097,Dunkin' Donuts,[ Donat ],False,-6.916227,107.602319," Ruko Dulatif B1 No. 22 Jl. Kebon Jati, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,4.0,3.5,4.0,3.5,Senin - Minggu (06:00 - 22:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",yes,no,yes,yes,no,yes,no,yes,no,no,no
1642420950315414,Ayam Betutu Khas Gilimanuk,[ Indonesia ],False,-6.915306,107.594328," 23 Paskal Shopping Center, Lantai 2, Paskal Food Market Terrace Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,4.0,3.5,3.5,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet,Ovo",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642420952387474,Kyutoyaki Patisserie,[ Jepang ],False,-6.915306,107.594328," 23 Paskal Shopping Center, Lantai 2, Paskal Food Market Terrace Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,3.6,3.2,3.4,3.5,3.4,Senin - Minggu (11:00 - 21:00),"Tunai,Debet,Ovo",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642420957318272,Gokana,[ Jepang ],False,-6.905836,107.597005," Istana Plaza, Lantai 3 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.45,3.6,3.1,3.5,3.5,3.5,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,yes,yes,no,no
16424209620595,Mandarin Restaurant,[ China ],False,-6.912446,107.598524," Jl. Kebon Kawung No. 45 - 47, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.44,4.0,3.2,3.4,3.6,3.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,no,no,no,no,yes,no,no,no
1642420964883812,Amos Macaroni,[ Snack ],False,-6.915433,107.594709," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,3.7,3.0,3.7,3.3,3.3,Senin - Minggu (11:00 - 21:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642420969346443,Kopi Kenangan,[ Minuman ],False,-6.916141,107.593647," Paskal Hypersquare, Blok G (Samping Bebek Tepi Sawah) Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.9,4.0,3.0,4.0,4.5,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet,Go-pay,Ovo,Dana",no,no,yes,no,no,yes,no,no,yes,no,no
164242097157115,Abura Soba Yamatoten,[ Jepang ],False,-6.916107,107.594042," Paskal Hypersquare, Blok G No. 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.67,4.0,3.7,3.0,3.7,4.0,Senin - Minggu (10:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",yes,no,no,no,no,no,no,yes,yes,no,no
1642420974012827,Potato Corner,[ Snack ],False,-6.9058253,107.5969129," Istana Plaza, Lantai 2 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ( Alamat Lama: Istana Plaza, Lantai 3, Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ) ", Di bawah Rp. 50.000 /orang ,3.43,4.3,2.6,3.0,3.6,3.6,not listed,Tunai,not sure,not sure,not sure,not sure,no,yes,not sure,not sure,yes,no,no
1642420977718785,Perkedel Kentang Bondon,[ Indonesia ],False,-6.915465,107.6028," Jl. Kebon Jati (Terminal St. Hall), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.3,4.2,2.8,4.0,3.2,2.3,24 Jam,Tunai,no,no,yes,no,yes,yes,no,no,yes,no,no
1642420982110745,Kopi Sepuluh,[ Minuman ],False,-6.9041,107.59763," Jl. Pasir Kaliki No. 148A (Collector Parfume), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.55,3.5,3.3,4.0,3.5,3.5,"Senin - Jumat (11:00 - 22:00), Sabtu - Minggu (13:00 - 21:00)","Tunai,Ovo",no,no,yes,no,no,yes,no,no,yes,no,no
1642420984268333,Cold Stone Creamery,[ Es Krim ],False,-6.915699,107.594493," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.65,3.8,3.0,3.0,4.0,4.5,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1642420987781292,Mai Suki,[ China ],False,-6.915214,107.594286," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.67,4.3,3.0,3.3,3.7,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,yes,yes,no,no
1642420989959615,Nameraka,[ Snack ],False,-6.915369152065257,107.59," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,3.5,3.5,4.0,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo,Dana",no,no,yes,yes,no,yes,no,no,yes,no,no
1642420991986684,Onezo,[ Bubble Tea ],False,-6.915574,107.594733," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.47,3.7,3.3,2.8,3.8,3.7,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay",no,no,no,no,no,yes,no,no,yes,no,no
1642420994865448,KFC,,False,-6.905755,107.5969166," Istana Plaza, Lantai 3 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,3.7,3.0,4.0,3.7,3.7,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1642420997304341,Warung Nasi Ibu Hj. Imas,[ Indonesia ],False,-6.903259963625719,107.59," Jl. Dr. Sutomo, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.2,4.0,4.0,5.0,4.0,4.0,"Senin - Sabtu (08:00 - 16:30), Minggu Tutup",Tunai,not sure,not sure,yes,no,no,yes,no,no,no,no,no
1642420998473332,Fafa Bapau,[ Bakpao ],False,-6.914336,107.593969," Paskal Hypersquare, Blok D No. 39 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.5,3.0,3.5,4.0,4.0,Senin - Minggu (08:00 - 18:00),"Tunai,Debet",no,no,yes,no,no,no,no,no,yes,no,no
1642421000146247,Clemmons,"[ Barat,Jepang ]",False,-6.905777,107.596904," Istana Plaza, Lantai 3, Cuan Kitchen Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.7,4.5,3.0,3.5,3.5,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Go-pay,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642421002010949,Raffel's,[ Barat ],True,-6.914288,107.593134," Paskal Hypersquare, Blok D No. 64 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,4.0,5.0,4.0,4.0,4.0,3.0,Senin - Minggu (10:00 - 20:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1642421003627992,Yowish,[ Yoghurt ],False,-6.9152273,107.5942511," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,3.0,3.5,4.5,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Debet,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642421005123856,Ayam Goreng Tempo Doeloe,[ Indonesia ],False,-6.915435,107.598416," Jl. Pasir Kaliki No. 10, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.2,4.0,4.0,4.0,5.0,4.0,Senin - Minggu (11:00 - 22:00),Tunai,yes,no,yes,no,no,yes,no,yes,yes,no,no
1642421006869195,Fruitylicious,[ Minuman ],False,-6.915157,107.594331," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,5.0,3.0,5.0,3.0,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Debet,Go-pay,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642421008326925,Mie Tarik King,[ Indonesia ],False,-6.905777,107.596904," Istana Plaza, Lantai 3, Cuan Kitchen Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,3.5,3.5,3.0,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet,Go-pay",no,no,no,no,no,yes,no,no,yes,no,no
1642421010126604,Mayasari Bakery,[ Toko Roti dan Kue ],False,-6.912487,107.602166," Jl. Kebon Kawung No. 22A, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.47,4.0,3.0,3.7,3.0,3.7,Senin - Minggu (07:00 - 21:00),"Tunai,Visa,Master,Debet",no,no,yes,no,no,yes,no,no,yes,no,no
1642421012746427,Kopi Lay,[ Kafe ],False,-6.915214,107.594286," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,3.5,4.5,3.0,3.5,3.5,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642421014355881,Savour Buns,[ Toko Roti ],False,-6.915267969602058,107.59," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.7,4.5,3.0,2.5,4.5,4.0,Senin - Minggu (11:00 - 21:00),Tunai,not sure,not sure,not sure,not sure,no,not sure,not sure,not sure,yes,not sure,no
1642421016822376,Lava Java Coffee & Resto,[ Kafe ],True,-6.915084,107.596626," Paskal Hypersquare, Blok B No. 69 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.47,4.0,3.3,3.0,3.3,3.7,"Senin - Kamis (10:00 - 22:00), Jumat - Sabtu (10:00 - 23:00), Minggu (10:00 - 22:00)","Tunai,Visa,Master,Debet,Ovo",yes,no,yes,no,no,yes,yes,yes,yes,no,no
1642421018869277,Purnawarman Restaurant - Hilton Bandung,[ Indonesia ],False,-6.912568,107.597717," Hilton Bandung, Lantai Lobby Jl. Pasir Kaliki No. 41 - 43, Pasir Kaliki, Bandung ", Rp. 100.000 - Rp. 200.000 /orang ,3.47,3.0,4.3,3.0,2.7,4.3,Senin - Minggu (06:30 - 22:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,yes,yes,yes,no,no
1642421021528721,ToriKu,[ Jepang ],False,-6.91517,107.593991," 23 Paskal Shopping Center, Lantai 2, Paskal Food Market Terrace Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.5,3.0,3.0,3.5,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet,Ovo",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642421023233862,Bakmie Jowo Mas Gun,[ Indonesia ],False,-6.912347,107.600228," Jl. Kebon Kawung No. 44, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,3.0,4.0,4.0,3.0,Senin - Minggu (10:00 - 22:00),"Tunai,Ovo",no,no,yes,no,no,yes,no,no,no,no,no
1642421025117811,BlackBall,[ Dessert ],False,-6.905836,107.597005," Istana Plaza, Lantai 2 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.45,3.5,3.5,3.0,3.8,3.5,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",yes,no,no,no,no,yes,no,no,yes,no,no
1642421027083382,Nasi Goreng Ayam & Seafood Cak Kus,[ Indonesia ],False,-6.909832,107.59735," Jl. Semar (Samping Podjok Duren), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,4.0,4.0,4.0,4.0,Senin - Minggu (16:30 - 23:30),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642421028248305,Batagor Depan Sekolah,[ Indonesia ],False,-6.909774,107.597387," Jl. Pendawa No. 2, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,4.0,4.0,4.0,4.0,"Senin - Sabtu (08:00 - 20:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642421029913801,Emado's Shawarma,[ Arab/Timur Tengah ],False,-6.904681,107.597687," Jl. Pasir Kaliki No. 142, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,4.0,4.0,4.0,4.0,Senin - Minggu (08:00 - 22:00),"Tunai,Debet,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642421031553764,Yomie's Rice X Yogurt,[ Yoghurt ],False,-6.915253,107.594244," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,4.0,4.0,4.0,4.0,Senin - Minggu (11:00 - 21:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642421032880401,Fin.Coffee,[ Kafe ],False,-6.907019,107.597434," Jl. Pasir Kaliki No. 115, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,4.0,4.0,5.0,3.0,Senin - Minggu (11:00 - 20:00),"Tunai,Go-pay,Dana",yes,no,yes,no,no,yes,no,yes,yes,no,no
1642421033885495,Liang Sandwich Bar,[ Snack ],False,-6.914962,107.594957," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.38,3.6,3.0,2.6,4.1,3.7,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642421036984324,Cuanki Wildan,[ Indonesia ],False,-6.903809,107.600909," Jl. Dr. Otten No. 1, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,3.0,3.5,4.0,3.5,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
164242103882186,Bisou Patisserie,[ Toko Kue ],False,-6.915156,107.594229," 23 Paskal Shopping Center, Lantai 2 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,5.0,3.0,4.0,4.0,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Visa,Master,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1642421041319773,Laka Laka Tofu,[ Snack ],False,-6.915171,107.594326," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,5.0,3.0,3.0,4.0,5.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,not sure,not sure,no,yes,no,no,yes,no,no
1642421043247156,Kopi Janji Jiwa,[ Minuman ],False,-6.905769,107.596681," Istana Plaza, Lantai 1 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,3.0,5.0,5.0,3.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642421045083946,Sari Laut Seafood,[ Indonesia ],False,-6.915806,107.598122," Jl. Pasir Kaliki No. 11, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,5.0,3.0,4.0,4.0,4.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642421046707831,Rumah Durian Semar,[ Dessert ],False,-6.906874,107.596926," Jl. Semar No. 5K, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,5.0,3.0,3.0,5.0,4.0,"Senin - Rabu (10:00 - 22:00), Kamis - Sabtu (10:00 - 23:00), Minggu (10:00 - 18:00)","Tunai,Debet,Go-pay,Ovo",no,no,yes,no,no,yes,no,no,no,no,no
1642421048047869,Laka Laka Tofu,[ Indonesia ],False,-6.905777,107.596904," Istana Plaza, Lantai 3 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,3.5,3.5,3.5,3.5,4.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642421050218745,Point Cafe,[ Kafe ],False,-6.910081,107.597642," Indomaret Jl. Pasir Kaliki No. 65, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.5,4.5,3.0,3.0,4.0,3.0,"Senin - Jumat (07:00 - 22:00), Sabtu - Minggu (07:00 - 24:00)","Tunai,Visa,Master,Debet",no,no,yes,yes,no,yes,no,no,yes,no,no
1642421052400243,Teh Upet,[ Minuman ],False,-6.915306,107.594328," 23 Paskal Shopping Center, Lantai 2, Paskal Food Market Terrace Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.5,3.5,3.5,4.0,3.0,3.5,Senin - Minggu (10:00 - 22:00),"Tunai,Debet,Ovo",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642421054861411,Mie Baso Campur Kancil Batik,[ Indonesia ],False,-6.903165,107.597587," Jl. Pasir Kaliki (Depan No. 158), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,4.0,4.0,3.0,4.0,Senin - Minggu (10:00 - 18:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642421056038501,Sate dan Gule Bah Aki,[ Indonesia ],False,-6.916402,107.593222," Jl. Kebon Jati No. 234, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,4.0,4.0,3.0,4.0,5.0,4.0,"Senin - Sabtu (17:00 - 24:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642421057541994,Ganbatea,[ Kafe ],False,-6.914888232297083,107.59," Paskal Hypersquare, Blok C No. 56 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,4.0,4.0,2.5,3.0,3.5,Senin - Minggu (09:00 - 21:00),"Tunai,Debet,Go-pay,Ovo,Dana",no,no,no,no,no,yes,no,no,yes,no,no
1642421059635789,Bakso Malang Cipaganti,[ Indonesia ],False,-6.904011,107.599367," Jl. Dr. Rajiman (Seberang Sekolah Kristen Paulus), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,5.0,2.0,5.0,4.0,3.0,Senin - Minggu (16:00 - 21:30),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642421061068503,Truffle Belly,,False,-6.9425311,107.6107444," Paskal Hypersquare, Blok C No. 52 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,5.0,3.0,3.0,4.0,4.0,"Senin - Kamis (10:00 - 20:30), Jumat - Minggu (10:00 - 21:00)","Tunai,Visa,Master,Debet,Go-pay,Ovo,Dana",no,no,yes,yes,no,yes,no,no,yes,no,no
1642421062646528,Swiss Cafe - Arion Swiss Belhotel,"[ Barat,Indonesia ]",False,-6.913027,107.604003," Arion Swiss Belhotel, Lantai Lobby Jl. Otto Iskandardinata No. 16, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.8,4.0,4.0,3.0,4.0,4.0,Senin - Minggu (06:00 - 23:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,yes,yes,yes,no
1642421064442975,Okinawa Sushi,[ Jepang ],False,-6.915294596568341,107.59," 23 Paskal Shopping Center, Lantai 1 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 100.000 - Rp. 200.000 /orang ,3.8,4.0,4.0,3.0,4.0,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet,Go-pay,Ovo",yes,no,no,yes,no,yes,no,yes,yes,no,no
1642421067354857,Sin - Sin,[ China ],True,-6.914561,107.597096," Paskal Hypersquare, Blok C No. 18 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,3.4,4.5,3.0,3.0,3.5,3.0,"Selasa - Minggu (10:00 - 14:30, 17:00 - 21:00), Senin Tutup","Tunai,Visa,Master,Debet",no,no,no,no,no,no,no,yes,yes,no,no
164242106915137,Mie Kocok Pa Enco,[ Indonesia ],False,-6.91191,107.600115," Jl. H. Akbar (Seberang Kartika Sari), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,3.0,5.0,4.0,2.0,Senin - Minggu (07:30 - 17:30),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642421070608378,Sate Asin Pedas Semar Mas Acong,[ Indonesia ],False,-6.909815,107.597212," Jl. Pendawa (Seberang Toko Deni Sobari), Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.25,4.0,2.5,3.8,3.0,3.0,Senin - Minggu (17:00 - 23:00),"Tunai,Go-pay",no,no,yes,no,no,yes,no,no,no,no,no
1642421072738654,Bomber Burger,[ Barat ],False,-6.903682841027683,107.6," Jl. Dr. Otten No. 1, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,4.0,4.0,4.0,2.0,Senin - Minggu (10:30 - 23:00),"Tunai,Debet,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642421074487492,Sate Taichan Senayan,[ Indonesia ],False,-6.915306,107.594328," 23 Paskal Shopping Center, Lantai 2, Paskal Food Market Terrace Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.3,4.5,3.5,3.0,2.0,3.5,Senin - Minggu (11:00 - 21:00),"Tunai,Debet,Ovo",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642421076896023,Kangkung Bakar,[ Indonesia ],False,-6.905834,107.596993," Istana Plaza, Lantai 3 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,4.0,3.0,3.5,3.0,3.5,Senin - Minggu (10:00 - 22:00),Tunai,yes,no,no,no,no,yes,no,yes,yes,no,no
1642421079620829,Kopi Gembira,[ Kafe ],False,-6.904514895003255,107.59," Jl. Pasir Kaliki No. 141, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.8,4.0,3.0,4.0,4.0,4.0,Senin - Minggu (08:00 - 20:00),"Tunai,Go-pay,Ovo,Dana",yes,no,yes,yes,no,yes,no,no,yes,no,no
1642421081271276,Kopi Kenangan,[ Minuman ],False,-6.905783,107.596663," Istana Plaza, Lantai 1 Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.47,3.0,3.0,3.7,3.7,4.0,Senin - Minggu (09:00 - 21:00),"Tunai,Debet,Go-pay,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642421083513203,Loko Coffee Shop,[ Kafe ],False,-6.912886,107.602973," Stasiun Bandung, Pintu Utara Jl. Kebon Kawung, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.2,3.0,3.8,3.5,2.5,3.3,Senin - Minggu (08:00 - 20:00),"Tunai,Visa,Master,Debet,Ovo",yes,no,yes,yes,no,yes,yes,yes,yes,no,no
1642421086133619,Obaforu,[ Jepang ],False,-6.905834,107.596993," Istana Plaza, Lantai 3, Cuan Kitchen Jl. Pasir Kaliki No. 121 - 123, Pasir Kaliki, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,5.0,3.0,3.0,3.0,4.0,Senin - Minggu (10:00 - 22:00),"Tunai,Debet",no,no,no,no,no,yes,no,no,yes,no,no
1642421087587352,Zenbu,[ Jepang ],True,-6.915234,107.594195," 23 Paskal Shopping Center, Lantai 3 Jl. Pasir Kaliki No. 25 - 27, Pasir Kaliki, Bandung ", Rp. 100.000 - Rp. 200.000 /orang ,3.4,3.5,3.5,3.0,3.0,4.0,Senin - Minggu (11:00 - 21:00),"Tunai,Visa,Master,Debet",yes,no,yes,yes,no,yes,no,no,yes,no,no
